Date,WECC,CA,GB,PNW,RM,SW
1991-04-23,98467.82,37895.9,11742.79,21215.97,11992.92,17687.27
1991-04-24,100083.66,37819.2,11852.34,22584.56,12009.29,18072.93
1991-04-25,100770.49,37948.78,11708.68,23603.45,11966.78,18159.64
1991-04-26,100547.13,37699.11,11877.67,23638.83,12160.78,17781.09
1991-04-27,97943.87,36272.0,11803.97,21267.37,12297.28,17240.54
1991-04-28,97735.22,36608.67,11857.2,20884.17,12390.03,17515.63
1991-04-29,101914.67,39309.46,11980.75,22762.24,12437.41,16865.89
1991-04-30,101107.21,39547.83,12079.51,21322.95,12320.51,17761.4
1991-05-01,101676.5,38803.87,12379.05,20254.36,12060.91,19538.63
1991-05-02,99776.57,37447.26,12080.34,20325.13,11882.28,20007.1
1991-05-03,98406.31,38105.26,11865.4,20417.23,11914.77,17418.94
1991-05-04,96288.63,36975.45,11949.65,19131.13,11750.39,17464.56
1991-05-05,99779.79,38754.52,12236.4,19194.11,11786.99,18738.38
1991-05-06,108077.11,42747.38,12752.97,20550.23,11918.48,21445.7
1991-05-07,109105.35,42308.43,12896.75,20805.37,11885.86,22783.23
1991-05-08,113033.3,44649.79,13519.84,21571.57,12318.9,23460.44
1991-05-09,106741.48,38925.04,13697.68,21936.71,13461.48,23560.12
1991-05-10,101741.29,37321.36,11996.14,21058.35,13470.62,21544.52
1991-05-11,96549.47,36746.18,11714.72,19197.98,12605.52,17601.4
1991-05-12,97294.38,36893.49,11890.73,19409.23,12503.61,18051.17
1991-05-13,103334.01,39102.99,12625.41,20898.92,12370.35,21019.35
1991-05-14,103815.75,38468.49,12780.49,21194.62,13370.67,21863.02
1991-05-15,103065.06,39440.59,12341.88,20318.37,13496.86,19536.67
1991-05-16,105978.89,41293.71,13173.81,20284.67,11849.43,20580.22
1991-05-17,105194.46,39183.9,13712.45,20590.72,12100.78,21657.23
1991-05-18,99701.87,36711.68,11840.88,19996.34,11667.1,21864.78
1991-05-19,98728.36,36998.06,11810.18,19550.78,12613.9,20657.83
1991-05-20,103370.39,38714.52,12661.85,20539.1,13103.35,21542.37
1991-05-21,103901.83,38758.72,12906.66,20491.8,12992.61,21450.36
1991-05-22,103652.0,39278.39,13238.71,20390.61,12582.98,19853.55
1991-05-23,107924.22,41731.47,13499.72,20356.96,12586.42,21435.09
1991-05-24,113189.14,45089.2,14396.45,20680.42,12197.66,23025.85
1991-05-25,112652.12,44053.61,14645.38,19478.31,11957.54,23774.97
1991-05-26,109340.72,40000.42,14592.84,19214.5,12528.15,24828.52
1991-05-27,101732.32,37372.01,13326.9,19318.57,12462.04,23655.44
1991-05-28,105443.8,38962.46,12894.57,20361.23,13526.1,22647.37
1991-05-29,106282.34,39379.43,13465.32,20586.09,13354.19,21950.99
1991-05-30,106239.54,39401.45,13897.51,21055.81,13058.89,22234.32
1991-05-31,104655.26,38434.64,12317.37,20446.9,13503.32,22047.32
1991-06-01,104593.98,40557.53,13112.99,19897.67,12785.16,18746.66
1991-06-02,107145.17,42137.96,13804.41,20790.42,12227.43,18759.13
1991-06-03,112087.99,43069.24,14838.07,20793.87,12705.91,22202.15
1991-06-04,115416.49,44734.52,15572.29,20601.84,13288.82,25544.04
1991-06-05,118804.35,45163.63,15782.2,20616.53,14138.93,26086.7
1991-06-06,113471.78,42745.33,14807.01,20711.29,13503.96,24541.78
1991-06-07,114440.77,43030.2,15291.21,21012.11,12841.47,24754.57
1991-06-08,115233.77,43675.31,15137.11,19810.96,13013.6,25862.82
1991-06-09,120129.76,45086.6,15985.83,20231.51,14131.54,26464.23
1991-06-10,128568.12,49932.51,16447.93,23361.74,14788.1,25806.65
1991-06-11,129782.89,51431.92,17428.05,23633.5,14558.24,24895.51
1991-06-12,127234.71,49622.48,17972.11,20655.23,15089.86,24751.87
1991-06-13,121667.95,46069.46,17492.27,20527.56,15167.87,25330.22
1991-06-14,117392.45,43706.91,16199.61,20422.07,14561.95,24976.74
1991-06-15,110452.91,42313.9,14413.05,19406.4,12919.82,23389.17
1991-06-16,115050.04,42603.55,15929.37,19664.63,13578.93,24850.4
1991-06-17,124666.87,46372.36,17046.68,20436.0,14961.71,27498.2
1991-06-18,129594.62,48199.48,17732.41,21434.35,15553.88,29831.25
1991-06-19,128467.09,42757.92,17950.98,21927.68,16038.96,30097.34
1991-06-20,119238.56,41383.48,16697.82,21147.23,15276.68,27369.04
1991-06-21,116807.63,41886.22,15551.14,20442.05,15717.84,26099.29
1991-06-22,110863.39,39067.71,15685.82,19547.72,13432.33,25833.9
1991-06-23,111295.6,39811.0,15496.3,19895.2,13815.02,25489.98
1991-06-24,119686.21,41313.44,16811.22,21021.55,16011.35,26896.91
1991-06-25,118995.4,40147.71,15992.89,21101.36,16687.72,27290.26
1991-06-26,117378.23,41171.91,14470.53,20771.07,16929.01,26432.5
1991-06-27,117506.08,42323.22,14996.24,21782.72,16080.55,26312.21
1991-06-28,118214.65,40904.46,15020.65,22209.9,16099.9,26305.45
1991-06-29,113233.75,39110.73,15150.45,21350.91,15549.06,26021.38
1991-06-30,116394.4,41652.45,14870.96,20005.92,14472.07,27669.66
1991-07-01,139303.94,55055.51,16699.55,23642.54,15760.06,30519.93
1991-07-02,148407.69,59155.91,18321.37,25861.4,15717.27,31428.57
1991-07-03,155184.5,61645.19,19212.28,27408.0,15326.37,31968.59
1991-07-04,144256.91,55933.85,19211.37,23936.99,14705.92,30868.26
1991-07-05,153197.71,61458.74,20414.1,24093.84,16863.19,30913.12
1991-07-06,144197.64,55481.88,20051.02,22333.79,16685.29,29933.14
1991-07-07,138398.81,53203.04,19478.31,22601.93,17129.55,26874.28
1991-07-08,141861.11,53296.83,19111.12,24585.87,16883.59,28676.45
1991-07-09,136624.24,49813.84,18255.47,24287.01,15355.6,29035.85
1991-07-10,130885.39,48878.64,17688.01,22729.36,15278.62,28518.35
1991-07-11,133349.17,50054.7,18036.09,23280.96,15516.52,28193.17
1991-07-12,139452.67,52165.55,18914.65,25097.94,15851.33,29441.95
1991-07-13,138085.88,49635.88,19173.69,25697.82,14441.21,29255.36
1991-07-14,135181.04,49119.41,19609.02,22151.06,15163.77,29240.1
1991-07-15,137651.73,49809.77,19760.26,22630.59,16812.43,29408.59
1991-07-16,133587.74,48020.41,19676.87,21700.35,17348.4,29569.98
1991-07-17,135876.18,49412.83,19615.32,21785.0,17224.13,30128.48
1991-07-18,135183.87,48054.59,19068.73,22117.63,16920.6,30376.92
1991-07-19,134036.32,47257.52,18753.19,22791.72,16198.69,29449.82
1991-07-20,123932.04,42997.63,17895.24,22047.59,15381.97,26999.72
1991-07-21,124409.06,44043.43,17654.78,22599.09,15313.17,26743.42
1991-07-22,135593.0,50680.55,18097.74,25242.44,15374.91,28388.0
1991-07-23,140314.1,52294.23,18638.51,26317.91,14527.99,28692.31
1991-07-24,139407.34,51349.82,18727.16,27413.87,13759.09,28862.53
1991-07-25,133456.63,48959.26,18334.14,24398.49,14263.99,28674.99
1991-07-26,131660.15,49355.63,18667.69,22741.12,14215.69,28003.28
1991-07-27,131483.86,49686.16,17908.02,22901.96,14041.87,28375.71
1991-07-28,138149.71,50957.38,18560.41,23898.53,15175.83,29557.56
1991-07-29,149489.87,57326.53,19939.66,24939.02,16437.07,30955.76
1991-07-30,148885.02,59287.1,20331.3,24557.36,16987.41,29167.99
1991-07-31,142626.5,57601.54,19636.68,24880.9,17253.22,28188.67
1991-08-01,143752.02,53817.44,19027.87,25608.52,17238.74,28610.3
1991-08-02,140416.92,53854.23,18113.5,23759.02,16326.77,29417.04
1991-08-03,133477.74,48810.09,17883.49,24197.49,14026.15,28985.94
1991-08-04,131028.65,46402.96,18188.74,24795.09,13463.51,28612.1
1991-08-05,130548.77,45353.25,17517.93,25133.61,15723.19,28322.24
1991-08-06,129138.28,44844.4,17872.21,24041.23,16045.74,27818.48
1991-08-07,132111.08,47208.15,17978.1,24329.77,15730.21,28233.68
1991-08-08,141252.54,52295.48,18287.07,25105.45,16239.91,31067.74
1991-08-09,146859.84,56286.36,18962.61,25610.93,15206.76,31218.06
1991-08-10,138778.81,55908.35,19368.94,21943.29,14227.96,27969.79
1991-08-11,129420.99,52746.55,18617.21,20911.92,14870.98,23802.34
1991-08-12,135473.23,54670.83,17243.97,22877.35,15848.07,27146.52
1991-08-13,141380.49,58615.96,17747.86,23328.65,14980.09,29684.03
1991-08-14,145570.24,58967.19,18647.6,24117.21,15883.23,30041.69
1991-08-15,140584.9,50823.55,18793.38,25051.87,16249.86,29915.62
1991-08-16,136906.09,50217.41,17813.12,25561.98,15816.25,27861.17
1991-08-17,133248.53,49939.7,17617.16,24827.72,14798.54,27687.04
1991-08-18,135716.99,48695.72,18120.62,25958.35,15109.18,28129.28
1991-08-19,136816.42,48871.85,18688.2,26713.31,14935.27,28023.82
1991-08-20,138335.81,50834.41,18542.44,26430.11,15138.77,27839.7
1991-08-21,140221.59,54640.24,18890.79,25149.45,15886.83,27710.69
1991-08-22,145043.42,57803.91,19461.46,25844.16,16478.19,27156.84
1991-08-23,144486.39,57867.93,18806.19,24881.24,16380.65,27674.89
1991-08-24,138273.47,55811.37,18069.57,21666.0,15902.3,27109.13
1991-08-25,137356.02,54670.0,18000.07,21372.89,16080.78,27287.01
1991-08-26,136485.56,51900.54,18117.57,21437.42,16991.39,28038.65
1991-08-27,128863.5,47071.31,17781.03,21623.41,16872.74,27069.6
1991-08-28,123795.13,45540.69,16619.6,21786.99,16625.84,26133.62
1991-08-29,134208.91,49397.8,16861.47,24379.9,15437.6,28438.36
1991-08-30,139113.82,52809.86,18101.81,24606.79,16069.51,28775.61
1991-08-31,135760.3,51393.29,18330.18,23399.65,15273.15,27364.04
1991-09-01,127188.12,50523.39,16636.92,21094.31,14665.36,24669.43
1991-09-02,126053.97,50965.67,15957.32,19866.45,14516.16,25841.01
1991-09-03,138646.48,58461.92,17325.07,23147.29,15247.85,28353.05
1991-09-04,142068.09,57153.51,17652.46,23925.3,14969.8,28367.02
1991-09-05,142905.62,57897.86,17610.03,24513.77,14832.75,28259.93
1991-09-06,132955.81,53644.69,16501.57,24718.93,15036.93,23756.61
1991-09-07,122821.96,47720.42,14894.04,23710.64,13750.09,24058.04
1991-09-08,122039.15,47522.39,14778.34,20618.48,13690.94,25429.0
1991-09-09,122202.42,46757.61,14993.59,21579.83,13861.84,26839.64
1991-09-10,114119.33,41287.8,14537.39,21810.59,14171.23,23645.24
1991-09-11,113696.28,41428.78,13833.19,21932.3,14281.73,23794.81
1991-09-12,115427.07,43261.13,13529.0,21651.0,14038.16,23454.72
1991-09-13,118815.95,46810.03,14241.22,21849.87,13559.34,22802.63
1991-09-14,113089.84,44566.25,14526.77,20120.71,12629.62,22475.16
1991-09-15,113250.93,44449.33,13779.82,19846.24,12819.18,23068.93
1991-09-16,122497.96,48818.31,14387.85,23300.58,12340.53,24363.84
1991-09-17,129229.98,52851.4,15085.13,23883.78,12744.74,25361.99
1991-09-18,131347.1,54460.62,15524.67,23510.78,12724.52,25282.93
1991-09-19,126004.55,53892.28,15255.49,23032.22,12199.38,22146.15
1991-09-20,123839.88,51447.73,15638.7,23498.29,13146.12,21567.31
1991-09-21,117863.01,48660.71,15651.99,19579.75,12910.52,21830.57
1991-09-22,116387.26,49202.04,14086.98,19373.33,13396.71,21498.52
1991-09-23,124529.96,52995.25,14411.8,21485.55,12754.2,24449.84
1991-09-24,129932.16,55268.97,14854.16,23156.68,12860.13,25529.68
1991-09-25,135717.3,58325.9,15280.92,23426.5,12787.41,26543.03
1991-09-26,136301.88,56204.15,15737.02,23886.73,13233.12,27296.88
1991-09-27,130215.78,51283.33,15922.74,22909.35,13708.43,26482.95
1991-09-28,117381.72,45784.02,14337.27,21856.75,13174.97,22895.28
1991-09-29,115840.05,46152.66,13508.2,21034.39,13088.76,22401.68
1991-09-30,124955.19,51534.36,14399.1,22493.48,13284.91,24365.48
1991-10-01,128194.2,54440.14,14363.73,22690.99,13260.63,24622.1
1991-10-02,131956.55,57365.21,14886.02,21407.5,13494.7,24803.12
1991-10-03,129838.2,56204.97,14659.35,21269.49,13062.19,25769.04
1991-10-04,125156.92,52469.15,14134.53,21788.56,13065.08,25566.86
1991-10-05,113970.92,46109.64,12826.68,20349.98,12106.09,24164.97
1991-10-06,112363.36,44625.08,13331.87,20169.48,11985.04,23430.72
1991-10-07,119952.77,49199.16,14255.22,21036.35,12983.57,24264.4
1991-10-08,124163.03,51515.68,14469.34,21338.9,13367.37,25198.54
1991-10-09,124563.02,52303.58,14035.79,21245.95,13374.28,25056.02
1991-10-10,128494.82,54445.57,14658.96,22269.59,13226.36,25183.91
1991-10-11,134541.44,58714.53,14834.78,22351.29,13285.69,25355.14
1991-10-12,128074.44,55670.02,14256.68,21728.3,12563.95,23882.52
1991-10-13,116355.48,48478.09,13644.8,19616.2,13027.18,22097.8
1991-10-14,115021.83,47085.15,13408.47,20616.3,12338.18,23185.85
1991-10-15,124519.35,51942.84,13986.92,21931.83,12887.11,24047.34
1991-10-16,122271.07,49656.48,14328.99,21768.63,13598.06,23969.92
1991-10-17,120376.71,48821.29,14510.2,22443.85,13618.59,23914.5
1991-10-18,116535.51,46711.23,13526.27,23802.44,13276.58,23353.61
1991-10-19,114702.33,47701.67,12784.54,21555.44,12031.71,23339.26
1991-10-20,112190.94,46796.14,12575.3,19911.38,11908.03,22565.91
1991-10-21,113520.48,47061.83,12479.94,21251.08,12267.3,21808.25
1991-10-22,108038.86,41856.72,12520.48,22674.58,12441.85,19778.23
1991-10-23,105677.04,40208.55,12416.84,23566.98,12521.15,18134.49
1991-10-24,105187.74,39989.33,12358.07,23657.84,12467.16,17319.35
1991-10-25,104641.34,39948.09,12401.09,23384.07,12877.63,16801.58
1991-10-26,100613.24,38257.56,12031.62,22248.75,12081.35,16164.24
1991-10-27,102566.55,39371.37,11885.53,23344.39,12030.95,16323.81
1991-10-28,105049.65,39209.89,12477.12,26778.74,13511.93,15945.97
1991-10-29,109949.4,40438.01,13052.06,26652.51,14743.43,16369.76
1991-10-30,108671.73,39096.12,13039.01,27704.53,14566.34,16066.84
1991-10-31,109954.09,40440.0,13103.24,25726.3,14902.41,16255.33
1991-11-01,111159.35,41050.15,13332.28,25405.59,14857.41,16792.95
1991-11-02,108594.0,38897.11,12851.82,26299.62,15027.17,16058.57
1991-11-03,109076.99,38483.8,12973.65,26769.65,15230.47,15989.14
1991-11-04,110567.24,40639.2,13245.01,25468.39,14814.12,16690.72
1991-11-05,107382.67,41063.98,12801.15,23237.56,13841.41,16612.01
1991-11-06,107329.1,42244.02,12474.72,22367.9,13610.84,16862.57
1991-11-07,109674.08,43386.11,12466.44,22958.95,13740.18,17718.72
1991-11-08,109729.56,43207.61,12572.04,22498.48,13670.22,18346.99
1991-11-09,102207.02,39325.15,11934.84,21336.93,12559.06,17711.65
1991-11-10,101136.99,38195.81,11880.24,21858.85,12384.08,17140.64
1991-11-11,103008.12,40657.23,11866.47,21938.29,12854.86,16325.74
1991-11-12,105217.25,40755.55,12380.09,22291.2,13351.12,16594.78
1991-11-13,105678.54,41095.42,12380.13,23169.02,13070.23,16892.67
1991-11-14,106869.82,40442.37,12440.33,24344.79,13131.93,17117.84
1991-11-15,105744.05,39277.68,12622.59,25951.14,13358.42,16343.0
1991-11-16,105462.6,39160.77,12675.58,24484.09,13339.26,15905.59
1991-11-17,104833.55,39136.04,12650.18,23843.87,13444.08,16224.67
1991-11-18,106790.35,40360.22,12551.97,23925.56,13681.96,16442.42
1991-11-19,106851.73,40007.31,12837.71,24274.7,13770.65,16429.85
1991-11-20,108623.62,41047.27,13119.47,23808.4,14290.0,16670.25
1991-11-21,107948.36,40963.17,12705.47,24789.28,13615.39,16504.69
1991-11-22,108148.7,40139.19,13103.62,26339.78,13819.89,16453.05
1991-11-23,107852.52,38997.3,13096.54,25499.51,14320.97,16092.81
1991-11-24,108023.95,39106.11,13144.39,25139.83,14316.07,16649.97
1991-11-25,108605.49,41217.91,13140.55,23751.01,14156.65,16601.85
1991-11-26,106975.49,40691.9,12548.25,23858.85,13788.92,16538.75
1991-11-27,107638.21,40612.39,12565.17,24827.6,13691.38,16503.77
1991-11-28,101969.09,37837.81,12349.11,25494.09,13258.21,15627.97
1991-11-29,110091.8,41071.03,13266.24,26654.14,14298.98,16834.81
1991-11-30,109241.09,39331.15,13322.06,26793.66,14444.1,16465.26
1991-12-01,113771.74,40213.6,13874.92,27783.69,15540.12,17093.1
1991-12-02,115920.38,42188.41,14325.42,25916.47,15802.54,18211.71
1991-12-03,115408.68,41296.64,13856.36,27197.79,15437.65,17976.15
1991-12-04,112607.95,41173.73,13718.37,25407.19,15040.55,17514.85
1991-12-05,111536.72,41207.33,13486.57,25447.15,14462.58,17114.8
1991-12-06,109650.58,40987.87,13402.14,24109.56,14447.22,16978.12
1991-12-07,105490.31,38780.45,12961.87,24053.8,13544.3,16149.9
1991-12-08,107196.37,38945.29,13226.21,25118.98,13717.78,16188.12
1991-12-09,110351.99,40679.6,13480.1,25527.28,14398.66,16502.31
1991-12-10,111036.52,40638.02,13473.84,26615.8,14389.93,16781.8
1991-12-11,111077.5,40010.21,13539.77,27066.2,14407.0,16222.99
1991-12-12,110917.76,40510.86,13669.68,26172.49,14461.99,16336.42
1991-12-13,112093.84,40809.26,13321.87,27618.14,14667.72,16908.54
1991-12-14,110238.96,39012.49,13406.84,27107.21,14511.44,16353.23
1991-12-15,109992.99,39232.05,13304.48,26756.54,14254.67,16535.96
1991-12-16,113937.94,41378.6,13652.17,27749.09,14580.7,16859.5
1991-12-17,113612.55,41348.16,13608.3,27764.84,14324.84,16692.64
1991-12-18,112519.41,40265.26,13576.54,27915.39,14656.24,16530.28
1991-12-19,110055.56,39566.98,13255.79,26827.92,14595.1,16097.68
1991-12-20,112212.58,40657.53,13584.3,28137.52,14390.55,16535.79
1991-12-21,110018.7,39625.96,13578.75,26947.54,14259.01,15884.44
1991-12-22,107966.27,39384.22,13526.14,25579.51,13870.28,15902.19
1991-12-23,111719.43,40304.15,13735.81,26545.98,14585.86,16920.54
1991-12-24,111902.02,40496.43,13682.44,26693.56,14567.08,16923.18
1991-12-25,104784.5,37647.23,12860.95,25208.49,13986.13,15876.92
1991-12-26,111647.53,40528.76,13661.11,26205.56,14460.9,17009.63
1991-12-27,111720.64,40504.81,13583.23,26294.74,14497.99,17089.69
1991-12-28,107429.02,39070.02,13277.93,24813.25,14132.36,16278.14
1991-12-29,106645.85,38610.86,13376.3,25239.73,13861.16,15824.69
1991-12-30,111314.68,40160.79,13625.21,26552.39,14451.53,16725.69
1991-12-31,111471.11,40160.56,13623.69,26411.15,14574.06,16954.42
1992-01-01,106109.06,37853.69,12614.93,26475.13,14011.56,17375.89
1992-01-02,111061.45,39495.62,13309.7,27106.28,14431.59,18241.81
1992-01-03,109901.99,39785.43,13329.24,27112.29,14268.47,17209.42
1992-01-04,106556.94,38519.53,13256.48,25553.43,13951.06,16027.13
1992-01-05,105230.74,37565.08,13069.95,25460.76,13825.51,16337.27
1992-01-06,111654.49,40856.71,13174.53,27934.42,14124.43,17394.04
1992-01-07,113088.7,40621.55,13277.61,29567.66,14099.46,18344.51
1992-01-08,114463.32,40726.0,13462.02,29320.97,14779.45,18493.15
1992-01-09,113436.42,40570.44,13519.85,27849.32,14775.27,18491.41
1992-01-10,111569.54,40183.22,13406.42,26663.82,14589.17,17575.46
1992-01-11,105312.55,37277.95,13061.24,25508.8,13774.52,16424.88
1992-01-12,106334.34,37865.28,13209.79,26728.54,13914.61,16834.05
1992-01-13,115041.41,41353.33,13638.46,28030.17,14957.09,19364.29
1992-01-14,114587.22,41375.7,13564.32,26980.48,15265.87,19411.22
1992-01-15,111709.93,40026.95,13308.65,26717.83,15153.69,18986.18
1992-01-16,111169.72,39459.42,13384.47,25656.85,15265.12,19498.48
1992-01-17,110703.42,39914.98,13315.62,28057.61,14381.33,18935.6
1992-01-18,107023.8,37927.25,13137.23,25940.92,14526.01,17037.48
1992-01-19,106730.05,37545.26,13153.24,26188.86,14520.58,16785.2
1992-01-20,106152.9,37085.43,12965.07,26983.95,14029.47,16854.47
1992-01-21,111443.9,40581.14,13265.36,27088.88,14309.42,17286.58
1992-01-22,111366.09,40326.58,13179.06,27939.59,14391.83,18058.6
1992-01-23,111063.98,39836.65,13185.12,26634.64,14773.41,18288.09
1992-01-24,109435.21,39730.27,13026.5,25854.48,14317.27,17712.01
1992-01-25,102967.29,37016.56,12657.63,23890.35,13785.61,16289.84
1992-01-26,102903.92,37522.93,12633.01,23992.42,13750.39,16100.47
1992-01-27,108368.34,39956.39,12887.98,25294.23,14026.77,16976.11
1992-01-28,107543.88,39577.05,12903.34,24939.89,14064.11,17020.27
1992-01-29,106738.58,39252.13,12797.26,24549.97,13884.27,16962.25
1992-01-30,105977.45,39092.55,12799.05,24121.18,13891.22,16771.62
1992-01-31,106324.88,39250.16,12726.31,24519.74,13795.66,16719.43
1992-02-01,99364.62,36480.06,12207.19,22493.1,13044.69,15819.73
1992-02-02,99824.56,36867.94,12206.97,23119.94,12991.83,15794.57
1992-02-03,103067.83,37909.76,12399.35,24813.65,13431.85,16509.81
1992-02-04,103111.87,38081.05,12437.94,25218.43,13687.2,16544.54
1992-02-05,104265.6,38811.64,12431.87,25835.45,13869.07,16618.8
1992-02-06,104629.08,38778.75,12446.78,25677.69,13838.08,16374.84
1992-02-07,105297.47,39145.66,12547.16,25693.88,13752.55,16457.39
1992-02-08,101581.46,37628.87,12451.05,23362.77,13478.8,15616.43
1992-02-09,102228.64,37506.44,12241.58,23762.51,13370.1,16150.42
1992-02-10,104299.38,38750.06,12419.87,24405.51,13544.94,16644.28
1992-02-11,104639.17,39142.18,12546.82,24156.93,13721.88,16612.35
1992-02-12,104041.42,38779.27,12415.9,24210.31,13618.99,16669.52
1992-02-13,104004.02,39153.2,12549.2,24076.37,13484.53,16471.03
1992-02-14,104482.74,39456.09,12448.57,24808.34,13367.29,16711.67
1992-02-15,101397.65,37415.86,12387.56,22801.01,13284.3,16253.06
1992-02-16,102078.28,37586.04,12515.21,23567.58,13297.55,16137.1
1992-02-17,101458.91,37184.84,12073.99,24674.76,13471.84,16281.21
1992-02-18,107537.85,39920.17,12689.02,25766.28,13967.77,16781.36
1992-02-19,106566.8,39121.09,12653.2,25686.05,14028.29,16591.58
1992-02-20,106046.07,39046.11,12455.81,25297.96,13697.97,16429.46
1992-02-21,105033.45,39286.35,12278.57,24766.23,13370.17,16254.44
1992-02-22,100597.17,37514.19,12150.96,22615.39,13043.87,16014.63
1992-02-23,98637.41,36365.81,12189.56,23025.91,12946.44,15966.32
1992-02-24,104103.01,37920.16,12336.64,24311.27,13802.42,16298.26
1992-02-25,102559.98,38458.25,12211.89,22744.27,13817.88,16298.23
1992-02-26,101397.94,38405.69,12141.45,23336.07,13669.28,16272.5
1992-02-27,101283.52,38409.92,12055.2,23566.48,13285.69,16303.39
1992-02-28,101245.81,38834.25,11981.22,23417.78,13106.69,16177.98
1992-02-29,97336.68,36561.74,11778.76,21183.81,12796.06,15723.68
1992-03-01,95544.81,35681.32,11514.97,20694.47,12347.81,16064.2
1992-03-02,99087.07,37817.08,11719.7,23024.7,12506.65,16160.1
1992-03-03,99617.51,38301.79,11803.22,22571.35,12446.75,15838.34
1992-03-04,99198.99,38269.77,11749.47,22756.67,12485.97,16167.44
1992-03-05,99700.37,37968.37,11710.47,22557.71,12716.82,16173.27
1992-03-06,100242.11,38529.17,11743.21,23014.79,12603.65,16289.51
1992-03-07,96696.38,37018.27,11652.34,21201.35,12408.95,15975.82
1992-03-08,96534.75,36740.4,11739.87,21176.67,12432.71,15628.66
1992-03-09,100109.65,37772.67,11960.3,24249.59,13366.9,16185.06
1992-03-10,100872.83,38396.77,11784.96,23508.16,14081.94,16210.33
1992-03-11,99230.95,37596.48,11743.96,23011.35,13356.88,16355.39
1992-03-12,99136.39,37963.13,11699.4,22713.96,12967.49,16426.33
1992-03-13,99054.79,38283.29,11633.65,22228.23,12629.86,16429.77
1992-03-14,95038.84,36104.17,11491.29,19836.95,12289.66,16316.89
1992-03-15,95749.47,36567.78,11520.8,20009.66,12230.81,16235.56
1992-03-16,99085.57,37844.71,11663.96,22151.46,12460.88,16461.91
1992-03-17,99757.14,37327.77,11741.37,23572.41,12593.48,16330.04
1992-03-18,100579.76,38042.8,11881.72,24296.01,12731.64,16222.97
1992-03-19,100323.82,38460.13,11878.16,23629.37,12912.28,16262.17
1992-03-20,99910.19,38254.72,11832.62,23811.88,12932.54,16352.49
1992-03-21,95984.32,36633.15,11493.84,20452.52,12600.13,15814.13
1992-03-22,95464.29,36341.58,11534.26,20514.17,12776.11,15762.84
1992-03-23,99196.46,37978.8,11727.52,22833.9,13074.02,16326.66
1992-03-24,99141.62,38252.87,11673.3,22748.53,12738.04,16272.96
1992-03-25,99215.95,38295.07,11719.67,22355.71,12774.14,16420.65
1992-03-26,99330.19,38166.03,11676.96,22225.53,12685.09,16707.83
1992-03-27,99691.12,38138.04,11711.74,23202.35,12471.79,16325.77
1992-03-28,95714.07,36400.65,11532.96,22316.51,12116.5,15324.22
1992-03-29,95759.68,36300.95,11449.7,21310.66,12359.58,15828.61
1992-03-30,99123.17,38098.0,11660.74,22367.23,12533.93,16551.88
1992-03-31,98302.74,38117.56,11658.14,21572.63,12314.97,16397.96
1992-04-01,97724.32,37568.92,11687.69,20520.9,12455.88,16608.34
1992-04-02,98298.35,38286.71,11766.66,21061.94,12264.98,15796.81
1992-04-03,99153.33,38591.04,12068.89,21042.62,12135.69,16399.43
1992-04-04,96505.68,36468.18,12186.51,20822.81,11757.35,17000.72
1992-04-05,97447.24,35816.92,11788.06,21726.65,11834.78,17304.0
1992-04-06,100661.32,37439.01,11757.89,24454.75,12164.32,17362.45
1992-04-07,100982.64,38292.05,11811.86,24277.68,12257.26,17723.07
1992-04-08,102478.9,38616.5,11908.65,23803.92,12220.3,18495.73
1992-04-09,102258.41,38523.66,11883.77,22139.53,12205.72,18603.56
1992-04-10,101891.02,38371.08,11976.71,21956.51,12167.6,18667.22
1992-04-11,97901.88,36779.6,11929.93,19908.77,11912.51,18650.9
1992-04-12,99130.03,36590.67,12367.92,20219.84,12016.52,19430.28
1992-04-13,101465.28,38285.22,12230.27,20837.84,12915.01,20271.78
1992-04-14,101122.81,37800.33,12308.57,20729.43,12835.38,19525.71
1992-04-15,99241.88,37645.69,12018.21,20647.85,12045.25,19014.76
1992-04-16,99471.38,37882.05,11952.35,21323.66,12019.68,18257.82
1992-04-17,102342.95,38960.01,12193.48,21900.43,12071.05,18321.88
1992-04-18,99646.01,37048.29,12059.36,20545.76,11848.55,18988.53
1992-04-19,98522.08,37469.72,11720.76,19490.57,12082.04,18681.77
1992-04-20,101991.77,40101.19,11907.06,21157.92,12416.88,17262.89
1992-04-21,101395.28,38814.28,12161.68,22064.01,12310.92,17784.69
1992-04-22,101122.12,37556.38,11775.75,23228.37,12158.69,18584.61
1992-04-23,101011.97,37706.68,11836.99,23223.48,12194.53,18918.44
1992-04-24,103776.37,39624.68,12087.74,22170.46,12298.74,20077.06
1992-04-25,104911.79,40997.25,12505.91,19567.25,11929.15,20657.54
1992-04-26,107311.68,41795.94,13243.06,20177.05,11911.07,21271.5
1992-04-27,112060.2,42382.45,14501.16,21040.11,13082.2,23231.42
1992-04-28,115543.32,44015.08,14572.64,21693.82,13413.98,23625.49
1992-04-29,117197.39,44729.95,15096.01,21968.23,13040.77,24401.16
1992-04-30,114547.3,40262.1,15600.63,22050.34,14069.45,24701.39
1992-05-01,110384.94,39609.77,13845.29,21426.8,14585.01,24982.81
1992-05-02,106456.59,39747.17,12784.81,19187.44,12982.19,24117.75
1992-05-03,111202.87,42842.17,13588.96,20155.69,11873.26,23394.09
